posX,posY,posZ
34.435124,-97.965754,35.252414
34.467522,-98.067715,35.278660
34.499899,-98.169745,35.304936
34.532230,-98.271859,35.331280
34.564543,-98.374072,35.357618
34.596856,-98.476301,35.383920
34.629196,-98.578549,35.410308
34.661567,-98.680862,35.436750
34.694005,-98.783284,35.463153
34.726505,-98.885772,35.489484
34.759013,-98.988297,35.515775
34.791518,-99.090921,35.542024
34.824053,-99.193644,35.568309
34.856632,-99.296412,35.594642
34.889262,-99.399217,35.620948
34.921933,-99.502080,35.647223
34.954625,-99.605020,35.673459
34.987359,-99.708069,35.699710
35.020095,-99.811268,35.725955
35.052792,-99.914563,35.752134
35.085506,-100.017930,35.778265
35.118319,-100.121364,35.804353
35.151239,-100.224834,35.830412
35.184222,-100.328344,35.856554
35.217225,-100.431904,35.882747
35.250204,-100.535556,35.908844
35.283183,-100.639294,35.934848
35.316188,-100.743093,35.960842
35.349238,-100.846922,35.986854
35.382323,-100.950776,36.012814
35.415378,-101.054669,36.038810
35.448447,-101.158607,36.064860
35.481580,-101.262585,36.090865
35.514768,-101.366620,36.116813
35.548001,-101.470724,36.142712
35.581282,-101.574874,36.168611
35.614598,-101.679057,36.194513
35.647908,-101.783298,36.220366
35.681209,-101.887631,36.246162
35.714485,-101.991986,36.271885
35.747758,-102.096336,36.297551
35.781057,-102.200761,36.323171
35.814398,-102.305258,36.348731
35.847769,-102.409810,36.374205
35.881208,-102.514407,36.399622
35.914712,-102.619038,36.425076
35.948219,-102.723701,36.450566
35.981714,-102.828414,36.476051
36.015227,-102.933195,36.501594
36.048754,-103.038082,36.527279
36.082295,-103.143068,36.552909
36.115885,-103.248120,36.578387
36.149545,-103.353230,36.603846
36.183265,-103.458397,36.629304
36.216955,-103.563636,36.654759
36.250573,-103.668948,36.680211
36.284208,-103.774365,36.705623
36.317951,-103.879851,36.730963
36.351804,-103.985355,36.756312
36.385719,-104.090923,36.781663
36.419673,-104.196581,36.807008
36.453651,-104.302282,36.832404
36.487613,-104.408028,36.857877
36.521546,-104.513846,36.883367
36.555474,-104.619704,36.908765
36.589441,-104.725646,36.934117
36.623489,-104.831666,36.959505
36.657584,-104.937723,36.984919
36.691682,-105.043851,37.010384
36.725846,-105.150035,37.035867
36.760047,-105.256239,37.061352
36.794297,-105.362436,37.086927
36.828618,-105.468638,37.112528
36.863001,-105.574901,37.138087
36.897456,-105.681257,37.163583
36.931937,-105.787683,37.189052
36.966436,-105.894148,37.214509
37.000947,-106.000697,37.239955
37.035469,-106.107346,37.265432
37.069994,-106.214055,37.290854
37.104513,-106.320833,37.316269
37.139034,-106.427701,37.341666
37.173543,-106.534612,37.367060
37.208066,-106.641571,37.392531
37.242607,-106.748674,37.418064
37.277157,-106.855856,37.443657
37.311700,-106.963095,37.469189
37.346186,-107.070445,37.494681
37.380618,-107.177843,37.520242
37.415041,-107.285263,37.545862
37.449472,-107.392729,37.571469
37.483935,-107.500260,37.597049
37.518435,-107.607837,37.622614
37.552978,-107.715472,37.648219
37.587543,-107.823133,37.673851
37.622089,-107.930853,37.699494
37.656674,-108.038671,37.725173
37.691285,-108.146511,37.750826
37.725884,-108.254372,37.776464
37.760494,-108.362254,37.802140
37.795140,-108.470191,37.827869
37.829825,-108.578195,37.853586
37.864536,-108.686252,37.879361
37.899277,-108.794367,37.905252
37.934104,-108.902498,37.931136
37.969002,-109.010653,37.957015
38.003945,-109.118877,37.982874
38.038921,-109.227179,38.008697
38.073947,-109.335494,38.034543
38.109054,-109.443804,38.060430
38.144202,-109.552135,38.086392
38.179368,-109.660520,38.112350
38.214525,-109.768998,38.138286
38.249702,-109.877606,38.164236
38.284923,-109.986316,38.190090
38.320157,-110.095053,38.215931
38.355348,-110.203857,38.241820
38.390538,-110.312727,38.267632
38.425785,-110.421618,38.293355
38.461035,-110.530606,38.318989
38.496312,-110.639746,38.344580
38.531653,-110.749028,38.370144
38.567031,-110.858388,38.395697
38.602414,-110.967791,38.421255
38.637772,-111.077257,38.446927
38.673134,-111.186747,38.472660
38.708534,-111.296274,38.498338
38.743930,-111.405870,38.524003
38.779338,-111.515493,38.549589
38.814773,-111.625132,38.575099
38.850207,-111.734831,38.600536
38.885653,-111.844612,38.625882
38.921105,-111.954456,38.651170
38.956571,-112.064345,38.676537
38.992046,-112.174288,38.701984
39.027535,-112.284322,38.727412
39.063033,-112.394446,38.752885
39.098516,-112.504637,38.778474
39.134008,-112.614837,38.804169
39.169537,-112.725019,38.829955
39.205070,-112.835247,38.855805
39.240590,-112.945523,38.881669
39.276170,-113.055820,38.907491
39.311833,-113.166130,38.933321
39.347568,-113.276465,38.959215
39.383347,-113.386869,38.985176
39.419179,-113.497354,39.011188
39.455033,-113.607869,39.037159
39.490880,-113.718394,39.063095
39.526768,-113.828958,39.089068
39.562662,-113.939562,39.115077
39.598571,-114.050226,39.141075
39.634524,-114.161007,39.166977
39.670534,-114.271888,39.192803
39.706558,-114.382825,39.218649
39.742576,-114.493809,39.244506
39.778674,-114.604861,39.270330
39.814835,-114.715998,39.296110
39.851020,-114.827216,39.321858
39.887216,-114.938497,39.347615
39.923433,-115.049812,39.373340
39.959640,-115.161193,39.399015
39.995790,-115.272650,39.424709
40.031946,-115.384169,39.450471
40.068143,-115.495746,39.476292
40.104334,-115.607378,39.502110
40.140516,-115.719093,39.527964
40.176724,-115.830896,39.553915
40.212932,-115.942742,39.579870
40.249175,-116.054648,39.605739
40.285436,-116.166632,39.631602
40.321637,-116.278694,39.657520
40.357850,-116.390900,39.683438
40.394130,-116.503236,39.709267
40.430468,-116.615665,39.735025
40.466844,-116.728154,39.760786
40.503261,-116.840676,39.786509
40.539696,-116.953274,39.812190
40.576122,-117.065957,39.837916
40.612595,-117.178747,39.863660
40.649104,-117.291613,39.889371
40.685577,-117.404542,39.915002
40.722025,-117.517567,39.940564
40.758503,-117.630662,39.966213
40.795001,-117.743834,39.991915
40.831526,-117.857086,40.017576
40.868081,-117.970316,40.043184
40.904614,-118.083515,40.068711
40.941105,-118.196743,40.094208
40.977598,-118.310035,40.119679
41.014166,-118.423388,40.145134
41.050782,-118.536770,40.170586
41.087397,-118.650223,40.196054
41.124009,-118.763750,40.221530
41.160669,-118.877317,40.246982
41.197397,-118.990893,40.272382
41.234145,-119.104452,40.297683
41.270935,-119.218041,40.322947
41.307761,-119.331711,40.348267
41.344598,-119.445469,40.373673
41.381459,-119.559320,40.399111
41.418304,-119.673237,40.424572
41.455176,-119.787215,40.450103
41.492108,-119.901259,40.475711
41.529042,-120.015384,40.501291
41.565967,-120.129579,40.526756
41.602927,-120.243818,40.552154
41.639980,-120.358128,40.577518
41.677110,-120.472521,40.602853
41.714264,-120.587011,40.628196
41.751429,-120.701564,40.653580
41.788615,-120.816172,40.678935
41.825849,-120.930845,40.704182
41.863067,-121.045568,40.729453
41.900276,-121.160326,40.754795
41.937569,-121.275130,40.780090
41.974896,-121.390000,40.805393
42.012188,-121.504985,40.830700
42.049452,-121.620080,40.855957
42.086740,-121.735197,40.881202
42.124079,-121.850315,40.906439
42.161450,-121.965430,40.931612
42.198827,-122.080560,40.956730
42.236188,-122.195739,40.981898
42.273510,-122.310949,41.007139
42.310823,-122.426194,41.032438
42.348186,-122.541500,41.057781
42.385579,-122.656873,41.083095
42.422956,-122.772356,41.108336
42.460381,-122.887960,41.133552
42.497875,-123.003636,41.158736
42.535395,-123.119348,41.183913
42.572938,-123.235091,41.209220
42.610514,-123.350900,41.234643
42.648105,-123.466785,41.260096
42.685717,-123.582730,41.285593
42.723385,-123.698726,41.311154
42.761112,-123.814770,41.336826
42.798878,-123.930887,41.362637
42.836691,-124.047115,41.388512
42.874567,-124.163407,41.414445
42.912497,-124.279695,41.440466
42.950474,-124.396018,41.466512
42.988495,-124.512415,41.492547
43.026547,-124.628852,41.518571
43.064573,-124.745338,41.544634
43.102627,-124.861904,41.570738
43.140752,-124.978498,41.596856
43.178894,-125.095096,41.622971
43.216967,-125.211718,41.649145
43.255010,-125.328382,41.675416
43.293074,-125.445107,41.701688
43.331095,-125.561927,41.727988
43.369101,-125.678848,41.754333
43.407152,-125.795852,41.780638
43.445259,-125.912941,41.806857
43.483428,-126.030084,41.833042
43.521651,-126.147257,41.859281
43.559916,-126.264485,41.885611
43.598210,-126.381770,41.911957
43.636525,-126.499107,41.938346
43.674860,-126.616542,41.964799
43.713210,-126.734077,41.991274
43.751631,-126.851676,42.017749
43.790115,-126.969334,42.044204
43.828599,-127.087065,42.070699
43.867121,-127.204902,42.097219
43.905673,-127.322867,42.123756
43.944194,-127.440973,42.150268
43.982694,-127.559191,42.176738
44.021143,-127.677463,42.203202
44.059552,-127.795775,42.229634
44.097959,-127.914105,42.256007
44.136361,-128.032435,42.282373
44.174746,-128.150787,42.308848
44.213124,-128.269190,42.335416
44.251529,-128.387639,42.362014
44.289975,-128.506112,42.388642
44.328457,-128.624660,42.415256
44.366984,-128.743283,42.441837
44.405528,-128.861922,42.468520
44.444032,-128.980610,42.495311
44.482525,-129.099355,42.522163
44.521086,-129.218112,42.549068
44.559730,-129.336917,42.576031
44.598413,-129.455795,42.603050
44.637134,-129.574751,42.630124
44.675861,-129.693822,42.657231
44.714591,-129.812964,42.684293
44.753374,-129.932146,42.711261
44.792250,-130.051413,42.738172
44.831116,-130.170760,42.765043
44.869934,-130.290123,42.791809
44.908761,-130.409538,42.818540
44.947545,-130.529010,42.845310
44.986323,-130.648569,42.872022
45.025137,-130.768257,42.898508
45.063977,-130.888035,42.924835
45.102864,-131.007880,42.951105
45.141797,-131.127794,42.977340
45.180800,-131.247831,43.003605
45.219902,-131.367944,43.029877
45.258980,-131.488120,43.056089
45.298007,-131.608368,43.082223
45.337090,-131.728626,43.108328
45.376262,-131.848893,43.134409
45.415515,-131.969245,43.160438
45.454798,-132.089695,43.186507
45.494101,-132.210188,43.212609
45.533431,-132.330718,43.238646
45.572754,-132.451284,43.264682
45.612080,-132.571928,43.290723
45.651445,-132.692665,43.316705
45.690869,-132.813478,43.342698
45.730337,-132.934366,43.368743
45.769862,-133.055320,43.394804
45.809462,-133.176359,43.420887
45.849118,-133.297473,43.447001
45.888782,-133.418662,43.473134
45.928495,-133.539962,43.499331
45.968230,-133.661317,43.525598
46.007939,-133.782705,43.551887
46.047671,-133.904187,43.578177
46.087382,-134.025729,43.604388
46.127083,-134.147361,43.630530
46.166814,-134.269107,43.656593
46.206569,-134.390910,43.682586
46.246359,-134.512753,43.708546
46.286151,-134.634630,43.734538
46.325962,-134.756573,43.760630
46.365856,-134.878591,43.786756
46.405812,-135.000672,43.812932
46.445777,-135.122826,43.839129
46.485687,-135.245072,43.865283
46.525577,-135.367398,43.891378
46.565505,-135.489729,43.917514
46.605507,-135.612100,43.943779
46.645530,-135.734556,43.970081
46.685514,-135.857113,43.996379
46.725518,-135.979794,44.022699
46.765585,-136.102565,44.048967
46.805660,-136.225456,44.075153
46.845708,-136.348399,44.101316
46.885744,-136.471399,44.127487
46.925777,-136.594504,44.153701
46.965824,-136.717657,44.179938
47.005873,-136.840886,44.206131
47.045938,-136.964193,44.232254
47.086007,-137.087576,44.258307
47.126125,-137.211024,44.284278
47.166284,-137.334540,44.310190
47.206439,-137.458121,44.336116
47.246628,-137.581754,44.362054
47.286848,-137.705399,44.388022
47.327135,-137.829045,44.414086
47.367486,-137.952730,44.440230
47.407853,-138.076472,44.466366
47.448254,-138.200323,44.492496
47.488674,-138.324243,44.518687
47.529132,-138.448190,44.544913
47.569632,-138.572222,44.571148
47.610125,-138.696325,44.597382
47.650657,-138.820517,44.623537
47.691245,-138.944834,44.649593
47.731815,-139.069314,44.675558
47.772354,-139.193940,44.701405
47.812873,-139.318612,44.727176
47.853406,-139.443321,44.752955
47.893947,-139.568101,44.778667
47.934435,-139.692924,44.804274
47.974898,-139.817760,44.829885
48.015345,-139.942635,44.855491
48.055772,-140.067582,44.881187
48.096180,-140.192596,44.906985
48.136576,-140.317693,44.932782
48.176962,-140.442885,44.958595
48.217351,-140.568124,44.984431
48.257803,-140.693421,45.010298
48.298281,-140.818802,45.036185
48.338774,-140.944264,45.062058
48.379314,-141.069781,45.087915
48.419881,-141.195316,45.113818
48.460498,-141.320873,45.139771
48.501133,-141.446445,45.165800
48.541729,-141.572053,45.191902
48.582306,-141.697722,45.218012
48.622886,-141.823442,45.244240
48.663457,-141.949204,45.270625
48.703997,-142.074973,45.297062
48.744531,-142.200785,45.323546
48.785083,-142.326665,45.350127
48.825643,-142.452544,45.376812
48.866179,-142.578425,45.403591
48.906670,-142.704358,45.430393
48.947130,-142.830366,45.457184
48.987596,-142.956447,45.484033
49.028089,-143.082615,45.510955
49.068560,-143.208846,45.537879
49.109070,-143.335129,45.564753
49.149636,-143.461498,45.591713
49.190190,-143.587925,45.618745
49.230768,-143.714377,45.645608
49.271348,-143.840859,45.672374
49.311883,-143.967386,45.699171
49.352406,-144.093917,45.725965
49.392976,-144.220461,45.752765
49.433639,-144.347088,45.779501
49.474349,-144.473773,45.806229
49.515091,-144.600494,45.832929
49.555855,-144.727294,45.859546
49.596606,-144.854184,45.886218
49.637344,-144.981134,45.912966
49.678092,-145.108135,45.939769
49.718818,-145.235218,45.966686
49.759477,-145.362353,45.993692
49.800128,-145.489544,46.020669
49.840838,-145.616820,46.047582
49.881595,-145.744189,46.074391
49.922346,-145.871666,46.101124
49.963124,-145.999252,46.127847
50.003925,-146.126916,46.154535
50.044702,-146.254607,46.181120
50.085410,-146.382361,46.207623
50.126012,-146.510176,46.234086
50.166585,-146.638067,46.260467
50.207208,-146.766032,46.286882
50.247851,-146.894016,46.313434
50.288536,-147.022012,46.340055
50.329283,-147.150048,46.366693
50.370034,-147.278189,46.393309
50.410810,-147.406435,46.419923
50.451620,-147.534757,46.446518
50.492443,-147.663142,46.473087
50.533339,-147.791626,46.499725
50.574300,-147.920227,46.526390
50.615302,-148.048919,46.552959
50.656334,-148.177704,46.579475
50.697363,-148.306564,46.605999
50.738415,-148.435437,46.632554
50.779514,-148.564316,46.659143
50.820650,-148.693270,46.685842
50.861799,-148.822306,46.712679
50.902964,-148.951423,46.739564
50.944122,-149.080639,46.766482
50.985337,-149.209918,46.793455
51.026620,-149.339255,46.820475
51.067897,-149.468685,46.847586
51.109209,-149.598158,46.874780
51.150509,-149.727601,46.901923
51.191752,-149.857059,46.929056
51.233000,-149.986548,46.956215
51.274296,-150.116073,46.983416
51.315660,-150.245596,47.010711
51.357054,-150.375102,47.038136
51.398442,-150.504640,47.065646
51.439850,-150.634233,47.093151
51.481288,-150.763902,47.120645
51.522740,-150.893645,47.148041
51.564207,-151.023446,47.175333
51.605695,-151.153290,47.202575
51.647188,-151.283196,47.229759
51.688747,-151.413172,47.256990
51.730389,-151.543209,47.284268
51.772052,-151.673305,47.311525
51.813738,-151.803445,47.338819
51.855439,-151.933671,47.366089
51.897133,-152.064014,47.393304
51.938807,-152.194424,47.420534
51.980450,-152.324877,47.447735
52.022059,-152.455380,47.474925
52.063660,-152.585947,47.502179
52.105287,-152.716571,47.529409
52.146964,-152.847247,47.556603
52.188674,-152.977986,47.583721
52.230438,-153.108812,47.610773
52.272270,-153.239744,47.637829
52.314167,-153.370765,47.664870
52.356115,-153.501886,47.691877
52.398057,-153.633098,47.718827
52.439989,-153.764396,47.745721
52.481906,-153.895749,47.772565
52.523799,-154.027156,47.799410
52.565691,-154.158669,47.826285
52.607586,-154.290272,47.853173
52.649463,-154.421932,47.880043
52.691351,-154.553622,47.906908
52.733239,-154.685382,47.933839
52.775096,-154.817223,47.960797
52.816909,-154.949139,47.987731
52.858688,-155.081104,48.014638
52.900500,-155.213105,48.041543
52.942335,-155.345143,48.068463
52.984146,-155.477229,48.095359
53.025926,-155.609435,48.122213
53.067695,-155.741752,48.149035
53.109427,-155.874187,48.175854
53.151099,-156.006759,48.202629
53.192728,-156.139410,48.229371
53.234372,-156.272163,48.256101
53.276028,-156.405043,48.282754
53.317680,-156.537983,48.309351
53.359377,-156.670968,48.335963
53.401149,-156.804043,48.362594
53.442986,-156.937212,48.389219
53.484858,-157.070444,48.415836
53.526793,-157.203730,48.442444
53.568794,-157.337080,48.469001
53.610812,-157.470528,48.495517
53.652844,-157.604121,48.522033
53.694901,-157.737775,48.548556
53.736986,-157.871405,48.575082
53.779093,-158.005026,48.601609
53.821244,-158.138672,48.628097
53.863418,-158.272396,48.654547
53.905568,-158.406201,48.680929
53.947769,-158.540067,48.707224
53.990041,-158.674029,48.733477
